review_id,thumbs_up_count,bank,complaint_tags
1a0118dd-68c5-45de-8d7b-976ff36b2b3f,0,Metrobank,['Performance']
1a106238-95f5-4f09-9cbe-d670b63edfd5,0,Metrobank,"['App Stability']"
1a979357-945f-4b3c-8859-dade622113f8,0,Metrobank,['Performance']
1aaa6604-b43b-418b-abde-b2ad4c7e6b6b,0,Metrobank,"['Login/Authentication', 'Performance']"
1aab1fbc-c746-4dea-8560-ca2782d0c192,0,Metrobank,['Uncategorized']
1b14b8f1-19fd-47ef-9453-8906c09d1f2a,0,Metrobank,"['Login/Authentication', 'App Stability', 'Performance']"
1b1735f7-5fbd-4e2c-9983-564b268b7241,0,Metrobank,"['Performance', 'Transaction Failures']"
1b740a31-fbd8-4720-8db2-90505c7f00fa,0,Metrobank,['Uncategorized']
1b87f965-e13b-4a44-a01d-9aecdc15f600,0,Metrobank,['Login/Authentication']
1babc358-c49d-4ff1-82c9-88489bac5b11,0,Metrobank,['Performance']
1bb1fb2d-51b7-4915-bd89-d66f7b912394,0,Metrobank,['Uncategorized']
1c0ce8ee-a013-453d-bf84-dfbddc47c48c,0,Metrobank,"['App Stability']"
1c142e2b-d5d8-49fa-9d22-34cf33971a8a,0,Metrobank,"['App Stability', 'Performance']"
1c284e18-bf50-4ef3-8aaa-bcb6f46d7713,0,Metrobank,['Performance']
1c2ce3d9-d219-4333-95e5-d49f3c8a9301,0,Metrobank,['Uncategorized']
1c4f037d-918e-4329-ae9b-6aa3a2c111b0,0,Metrobank,"['App Stability', 'Performance']"
1c77250a-175c-4cb3-8987-8876dd5d8293,0,Metrobank,['Uncategorized']
1c876d98-dc2e-456a-bab1-d8283859c341,0,Metrobank,"['App Stability']"
1ca871b8-b2bd-4089-ae50-e1e10ca580ac,0,Metrobank,['Uncategorized']
1cf4ae31-be25-4001-83a1-b196f5652d33,0,Metrobank,['Uncategorized']
1d11546c-9d74-406e-b1d3-77ccaf93237c,0,Metrobank,['Uncategorized']
1d3469f8-a0da-4d42-ad4c-a1ef7767313a,0,Metrobank,"['App Stability', 'Performance']"
1d34e821-b3df-4f91-abae-a77bfb420ece,0,Metrobank,"['App Stability']"
1d86de02-d3ca-438c-9870-68fdfdb72301,0,Metrobank,['Login/Authentication']
1da5a9ad-6675-45f6-a6af-72e6882c598d,0,Metrobank,['Uncategorized']
1dc02e30-32c6-412a-88e0-3a46941cbdc0,0,Metrobank,"['Login/Authentication', 'Performance']"
1dc3f26b-fc66-4291-b9a0-c7a61a13894b,0,Metrobank,"['App Stability', 'Performance']"
1e0035d7-4e92-4cfa-a4cf-a1af2bdba97b,0,Metrobank,"['App Stability']"
1e0c7c63-7e03-47dd-bb73-47353edce742,0,Metrobank,['Login/Authentication']
1e1ee7a5-f1bd-4f6b-b60c-ac313d553c03,0,Metrobank,"['App Stability']"
1e578aef-531d-45bf-95ba-9d0323070bd6,0,Metrobank,"['App Stability']"
1e7f3be8-0e3e-4941-a05c-7af55268cfcf,0,Metrobank,['Performance']
1e97fc20-558d-4424-b44d-a3b1728845c0,0,Metrobank,['Uncategorized']
1e9f7d15-dd56-490f-a94c-6725e6e05c4b,0,Metrobank,['Uncategorized']
1ecc99c1-eafc-4f09-ae8f-b2e20f11dc6c,0,Metrobank,['Uncategorized']
1ed249f6-3979-44f7-8f33-e075c0ceef3a,0,Metrobank,['Uncategorized']
1ef3c735-a8c9-4976-9768-9c047c2e1d7e,0,Metrobank,['Uncategorized']
1f1d6996-aaf6-4e1e-9e1c-cfb633bb8d20,0,Metrobank,"['App Stability', 'Transaction Failures']"
1f203d8a-f3b5-40d8-8575-57be0829f2f8,0,Metrobank,['Uncategorized']
1f2d9647-73fe-4312-910d-59c9ea15566b,0,Metrobank,"['App Stability']"
1f347eb6-8ba6-4ffa-9593-46e308eb87f9,0,Metrobank,['Uncategorized']
1f59fe26-ef59-4211-a7e7-f24c46149ea9,0,Metrobank,['Performance']
1f64785c-214d-4df4-baaf-cf36e6aa2f00,0,Metrobank,"['Login/Authentication', 'Performance']"
1f7f0774-28ba-4c64-ad09-f010bca71ca2,0,Metrobank,['Uncategorized']
1f9e1dc0-d499-4b1b-b0f1-c5637b19fa9c,0,Metrobank,"['Login/Authentication', 'App Stability']"
1fa2c5c1-ecb6-4a1a-acb8-389870038b6d,0,Metrobank,"['Login/Authentication', 'Transaction Failures']"
1fa3a129-ea3c-416a-bd67-4e2978d28a71,0,Metrobank,"['App Stability']"
1fdd3f22-ddf5-497b-b0a8-bf2e72797c89,0,Metrobank,['Uncategorized']
2023f1fc-8926-4dc9-ba1e-ec52832e7b4e,0,Metrobank,"['App Stability']"
202c5aed-fc01-497e-8ef7-aa6107aa28bc,0,Metrobank,['Login/Authentication']
203bfbd7-08d4-4482-a9f9-33850b9b971e,0,Metrobank,"['App Stability']"
2062bdc7-5376-44f8-866d-7242d4539604,0,Metrobank,['Login/Authentication']
20645ec2-0834-4f17-b784-53ab2e026333,0,Metrobank,"['App Stability']"
2085ffe0-fc2d-4f83-a744-c2bd07b5b35a,0,Metrobank,['Uncategorized']
21035a9a-2142-4096-bb82-a76fd26b4006,0,Metrobank,['Performance']
210b6304-1c18-48f6-8c35-875805a9f572,0,Metrobank,['Uncategorized']
21212460-7860-480b-886b-3f1667069498,0,Metrobank,['Uncategorized']
213fdffc-f9c3-418d-b100-2c7dc6d6caec,0,Metrobank,"['Login/Authentication', 'App Stability']"
21a488a7-b857-4161-be1c-5c64516835be,0,Metrobank,['Uncategorized']
21af8aaa-ec2b-42c4-a4d4-cc36f729129a,0,Metrobank,"['Login/Authentication', 'Performance']"
21efa953-69e5-477e-8357-22026248e2ae,0,Metrobank,['Uncategorized']
221a9396-47dd-41da-93cd-61d96bdaa426,0,Metrobank,['Performance']
221b0a3b-9407-4a9f-94b3-a2915376b96f,0,Metrobank,['Uncategorized']
2231418a-25df-4fb5-b385-af7135152ef1,0,Metrobank,['Uncategorized']
223525e4-16e1-49fd-822b-c55823e5e1c1,0,Metrobank,['Uncategorized']
22426c2b-ef8f-4931-82ea-e178a8e62092,0,Metrobank,['Uncategorized']
22742056-52b5-48b6-82a2-b9f87a1b0f09,0,Metrobank,['Uncategorized']
22e1c6ac-713e-4ef3-b969-602073a58267,0,Metrobank,"['App Stability', 'Performance']"
22fe6178-1a44-4d7b-beaa-c750f2afa9e9,0,Metrobank,"['Customer Service']"
230bb394-329d-4323-a445-c46666818e28,0,Metrobank,['Uncategorized']
231f2f3e-00ab-495c-822e-6b1f163f8632,0,Metrobank,['Performance']
2322cdd1-8156-4e26-b4c2-293895701d29,0,Metrobank,['Uncategorized']
2323c996-c950-44c1-b2e1-3a306dfc7245,0,Metrobank,['Performance']
23345982-eac0-45e7-8dc2-830c10fdad9a,0,Metrobank,"['App Stability']"
23440183-f662-449f-967d-3f23b4154353,0,Metrobank,['Uncategorized']
237507a0-3ce0-4384-948d-0ac6a6ac8bac,0,Metrobank,['Uncategorized']
239a747f-25a9-49a7-9e8d-99c4fa7e0d56,0,Metrobank,['Uncategorized']
23aaa654-546e-4eda-bedf-4fe98990c195,0,Metrobank,"['App Stability']"
23b0e3e0-359c-44d1-b103-36d2b1c0c5c9,0,Metrobank,['Uncategorized']
23bfe84c-489c-4dc3-9223-305031e337fb,0,Metrobank,['Login/Authentication']
23e7aad2-5bea-4a7b-ad37-784e8789f2a2,0,Metrobank,['Performance']
249d354c-7fff-4608-ab23-cdfea81a8498,0,Metrobank,"['Login/Authentication', 'Performance']"
25195acc-6993-4302-80b9-abcd5b5654b5,0,Metrobank,['Uncategorized']
252711f7-7a7e-4e85-b296-80d46809b181,0,Metrobank,['Performance']
2570e243-ddf7-45b9-bd4f-960d34b3c8a9,0,Metrobank,['Performance']
25949de7-ae55-4988-9c45-5dba0f2c4d6e,0,Metrobank,['Uncategorized']
259f32dc-11fb-4700-a64f-265f84502b31,0,Metrobank,['Uncategorized']
25b07832-bf5d-45cb-8dd8-95c460b0e6c4,0,Metrobank,['Uncategorized']
25b20c74-9e5d-452b-a962-1acd6994c8eb,0,Metrobank,"['App Stability']"
25b5cab3-127b-4d3d-8925-c0f0afbd737c,0,Metrobank,['Uncategorized']
25c008af-004a-4de3-84ea-1e641e84b24e,0,Metrobank,['Performance']
25e89296-06a5-4875-8d58-4db92db0b363,0,Metrobank,['Login/Authentication']
25f67ac2-4bf2-45c3-b2da-dbea68455d92,0,Metrobank,['Login/Authentication']
26315ee7-3a41-40b6-b493-aaff82888cea,0,Metrobank,"['App Stability', 'Performance']"
26370265-9f0e-41c8-813b-c213c74fdd80,0,Metrobank,"['Login/Authentication', 'Performance']"
264199eb-c4b7-4bbd-be93-72f72c73cb93,0,Metrobank,['Uncategorized']
265a79f5-9ad2-4918-8df7-eaa30786a6f5,0,Metrobank,"['App Stability']"
26ceb6a9-7dfe-415a-bb48-ccaafd29d084,0,Metrobank,['Performance']
26ee15b1-9966-43ef-8de7-c055d1697ee6,0,Metrobank,['Uncategorized']
2719af77-8242-4ecb-98e0-6f9be81103c7,0,Metrobank,['Uncategorized']
272a62c5-1209-440d-9b1d-eedbd3a3d1d3,0,Metrobank,['Login/Authentication']
272c5d40-077d-4be4-a8a7-dbab9a36c121,0,Metrobank,['Uncategorized']
276ca344-b4b0-4541-a3eb-d9b6177358a9,0,Metrobank,['Login/Authentication']
276e8300-ed1c-4076-b715-3355e8cdd1e0,0,Metrobank,['Uncategorized']
27c43ce3-1560-49c9-b7d8-a961a15fe0fe,0,Metrobank,['Performance']
27cf8106-69c2-46c1-8056-d234c8c9d2d4,0,Metrobank,"['App Stability']"
27e32ed2-495a-46fe-8cef-e2695ad8360e,0,Metrobank,['Uncategorized']
28448ccc-382a-4666-88a2-dcca10b59e7c,0,Metrobank,['Performance']
286b8247-a9ab-436e-8801-e535bb165daf,0,Metrobank,['Uncategorized']
286c3dd3-d805-41ef-9191-282234477bdd,0,Metrobank,['Uncategorized']
288320a6-3d5a-4769-a89d-cb3de3915a97,0,Metrobank,"['App Stability']"
28939ff5-35a1-40a7-a803-f5dec7a76d43,0,Metrobank,"['Login/Authentication', 'App Stability', 'Performance']"
289ce77c-949a-4e0c-bfef-3cd3661b85c4,0,Metrobank,['Uncategorized']
28a04029-41a4-479f-a7d6-c017f30147af,0,Metrobank,['Login/Authentication']
28daa16e-b602-4452-8641-cff7c086eb3b,0,Metrobank,"['App Stability']"
29106a6a-3ea4-4c6e-bcb2-fb4e5d47354f,0,Metrobank,['Uncategorized']
293c0f8f-4764-479a-9b9b-bbf03c58fbe3,0,Metrobank,['Uncategorized']
294d8e94-60e3-4204-aa3b-09d5481d4ec9,0,Metrobank,['Login/Authentication']
295019cd-f80e-4914-b253-ff89518953a7,0,Metrobank,['Performance']
2957be0c-951c-4553-a139-34aad688efc9,0,Metrobank,"['Login/Authentication', 'Performance']"
296003f1-d1f8-406d-a030-b317741a6262,0,Metrobank,['Uncategorized']
298c109b-eae7-43ad-b4ed-7d526625181f,0,Metrobank,['Performance']
29941ba2-9831-4095-9ea9-ccb72e269d44,0,Metrobank,"['Login/Authentication', 'App Stability']"
29afbb39-acec-466c-b5cb-0c2a1d0464b1,0,Metrobank,['Uncategorized']
29b5bd18-bbca-4217-bc69-bc6432f6465c,0,Metrobank,"['App Stability', 'Performance']"
29bbbae3-e4b2-4b70-bae1-4961f6d09a05,0,Metrobank,['Login/Authentication']
29c58074-f8ff-45d6-9298-68d3d07c40cf,0,Metrobank,['Login/Authentication']
29dc9efb-38fa-4f83-b8a5-aa187da96c90,0,Metrobank,"['App Stability']"
2a06eba5-8503-4da4-b2c4-cf1cfe964fa9,0,Metrobank,['Uncategorized']
2a33ddfb-1779-452a-b9bb-3d0e082ab61e,0,Metrobank,"['App Stability']"
2a486bc9-9076-484f-9ebf-17814cfc303f,0,Metrobank,['Uncategorized']
2a57b443-106e-42b0-a825-4f45cbd3c66a,0,Metrobank,['Uncategorized']
2a8e257b-4367-46a8-acab-36e7475c1c5a,0,Metrobank,"['App Stability', 'Performance']"
2a9179cd-b82d-4713-bcc4-bb1b880f23bc,0,Metrobank,"['App Stability']"
2aa49002-ea20-4268-9041-b7f9a9dc227d,0,Metrobank,['Uncategorized']
2ac0a702-4670-47ad-bf24-d4d2e12f0c6c,0,Metrobank,"['App Stability']"
2ae1fb59-71b5-4a70-ba78-23cef81f7f62,0,Metrobank,"['Login/Authentication', 'Performance']"
2b0b6107-13cb-422f-ba5f-e9781184ab5b,0,Metrobank,['Uncategorized']
2b22d7f1-151e-41f0-bc89-95d6bc6933a4,0,Metrobank,"['App Stability', 'Performance']"
2b363cc1-5907-41d9-b734-b3d44e41cdad,0,Metrobank,['Uncategorized']
2b44977a-ef3a-4256-b4e4-be1796575758,0,Metrobank,['Performance']
2b55111e-2344-4fc6-b89d-fe5e00c739dd,0,Metrobank,['Uncategorized']
2b5deef8-87f3-46dd-8ec1-4171862555e0,0,Metrobank,['Uncategorized']
2b654290-f7ea-4650-8550-731f11f69ba6,0,Metrobank,"['App Stability']"
2b6f7804-374f-4bfe-8cae-a81347550431,0,Metrobank,['Performance']
2b760bbe-1799-4336-ad41-1c1b340e2030,0,Metrobank,['Uncategorized']
2b7b6633-cbad-45d0-863c-f6a8d5eaac7a,0,Metrobank,"['App Stability']"
2b82763e-1b08-4cb3-82cf-3ac4da552693,0,Metrobank,['Login/Authentication']
2c0ddacd-bfb5-4cb9-904b-000b4ef88115,0,Metrobank,"['App Stability']"
2c12d4ad-5539-4936-9e8c-1497fb9b10c0,0,Metrobank,"['Login/Authentication', 'Performance']"
2c1746f5-514e-42bd-a4f0-c8578c4f988b,0,Metrobank,['Uncategorized']
2c479332-f49e-4c66-bb2b-92228ffbd91c,0,Metrobank,['Uncategorized']
2c4b0258-df05-4b1b-b2fa-73d2a80b8243,0,Metrobank,['Login/Authentication']
2c4bb7b8-a004-4a18-9a40-475ddbc697fa,0,Metrobank,['Performance']
2c4c45e1-cf1c-4546-ab48-30812c2f49c8,0,Metrobank,['Uncategorized']
2cc21789-01ed-45da-8af7-9279916d2d3e,0,Metrobank,['Uncategorized']
2cd9b5c3-4b25-46aa-9bab-c3943972f638,0,Metrobank,['Uncategorized']
2cde6421-f9ce-4af4-a646-97baef1c8aec,0,Metrobank,['Uncategorized']
2d3b39d3-9d44-4098-b421-cb73cdf3f718,0,Metrobank,"['Login/Authentication', 'App Stability']"
2d79bd7f-5a93-419c-b3ed-02f9e06da104,0,Metrobank,"['App Stability', 'Performance']"
2d7d6ec9-950f-4e4c-a332-566fd574677b,0,Metrobank,['Login/Authentication']
2ddd2fdb-9871-45ab-9bdb-3a050fa6e43d,0,Metrobank,"['App Stability', 'Performance']"
2de3dcb8-6931-43f9-ac7d-6472b0486374,0,Metrobank,['Performance']
2de640cf-3279-4de7-92d7-76abf35eb917,0,Metrobank,['Performance']
2e07b372-86ed-4e67-88a5-7b5573b3447d,0,Metrobank,"['Login/Authentication', 'App Stability']"
2e07ebac-cef9-4384-acb4-38894b33a977,0,Metrobank,['Login/Authentication']
2e0cdba6-904f-4e0d-8225-33d14e41ccff,0,Metrobank,"['Login/Authentication', 'App Stability']"
2e51edda-2bab-4785-af1f-6507ea767c33,0,Metrobank,['Performance']
2e5ad703-7d44-4e9a-93d8-553d81ba7d6f,0,Metrobank,['Uncategorized']
2ed26ede-1c7f-411e-9fa2-abdfbca57637,0,Metrobank,['Uncategorized']
2ed882a7-7d2c-4d58-8570-2c26b31b74ad,0,Metrobank,"['Login/Authentication', 'App Stability']"
2f1ce81c-713d-4105-87a4-14d036cabd8a,0,Metrobank,['Uncategorized']
2f2cbc34-1b29-48e6-94ad-4afc83d509e1,0,Metrobank,['Uncategorized']
2fa96fbe-90a9-4a8f-bb6e-8b3fae116e0b,0,Metrobank,['Uncategorized']
2fb90c82-8035-477d-ba40-777851c12838,0,Metrobank,"['App Stability', 'Performance']"
2fc216e0-7e00-467b-bc60-9ecc9529d635,0,Metrobank,['Uncategorized']
2fcbcf96-849e-4ba4-ad03-6ad66e04d8c3,0,Metrobank,['Uncategorized']
2ff4f852-1a02-402b-9e62-e25713a558a1,0,Metrobank,['Uncategorized']
2ff85858-a665-435b-a369-f206a2d1e50b,0,Metrobank,['Performance']
2ffa1505-ad5a-485a-ae4a-74829d404873,0,Metrobank,['Uncategorized']
300e4e92-8035-4049-8f98-781588889625,0,Metrobank,"['Login/Authentication', 'App Stability', 'Performance']"
3018ca05-219a-413e-a348-ada4be1c5132,0,Metrobank,['Login/Authentication']
3027dd5d-2e14-43cc-a830-d868a052bc10,0,Metrobank,"['Transaction Failures']"
3030ccdd-af6c-43c7-8bcc-f7a319759c52,0,Metrobank,['Login/Authentication']
30351686-873e-42c0-9c86-dca0582e06dc,0,Metrobank,"['App Stability']"
303d531c-4c7d-451d-af84-cfa1f481b955,0,Metrobank,"['Login/Authentication', 'App Stability']"
30474328-f98a-405a-ae7d-f55896e82b36,0,Metrobank,['Uncategorized']
306a8dbd-a60a-4a1b-97b3-c4082069917a,0,Metrobank,"['Login/Authentication', 'App Stability', 'Performance']"
306ef06c-8b3a-4d0e-b146-c0783b0fa4af,0,Metrobank,['Uncategorized']
3082bb0f-fb17-4024-877c-e24e3775f3b9,0,Metrobank,['Uncategorized']
30ce2e5b-d064-4da3-8032-837710e050a4,0,Metrobank,"['Login/Authentication', 'Performance']"
30fa9f63-4c63-41b1-95f8-053ad998fcf3,0,Metrobank,"['Login/Authentication', 'Performance']"
3119ed68-7e3f-41cc-9a65-e390cb050420,0,Metrobank,"['Login/Authentication', 'App Stability', 'Performance']"
31410f10-5d45-41a3-b63f-c8f4f6268632,0,Metrobank,['Performance']
314c3bf1-2ee7-4626-8d1a-59209aa1df03,0,Metrobank,['Uncategorized']
319219c0-365b-4510-a584-fd48ae1305b2,0,Metrobank,['Uncategorized']
31961b66-76a9-4792-8048-e57e11a62b49,0,Metrobank,"['Customer Service']"
31fd4a8a-7366-4bc3-a81d-cc96287d8b5f,0,Metrobank,['Performance']
322d705c-7e39-48fa-b249-35c6c8c947c5,0,Metrobank,['Uncategorized']
326a4866-4757-4864-aea1-6453f236616f,0,Metrobank,['Performance']
327b7f45-2f91-4887-9e44-1d71d400a626,0,Metrobank,"['Login/Authentication', 'App Stability']"
328cfa57-dcf8-4e78-93a5-8b93262dc578,0,Metrobank,['Uncategorized']
32a5cb0d-b6d2-49df-8ac6-34f0f2362287,0,Metrobank,"['Login/Authentication', 'App Stability', 'Performance']"
32e3b968-accf-4e4d-afc6-3568893fef67,0,Metrobank,['Uncategorized']
32f8d729-2603-46ec-adf6-6eff42bbdc39,0,Metrobank,['Uncategorized']
3354cd52-6eeb-4328-9562-48e46ff3e5e7,0,Metrobank,['Uncategorized']
3367d569-d11d-4ac4-9cd3-d5763670bfbb,0,Metrobank,['Uncategorized']
33856c4e-ccac-470a-8c03-70467d75f816,0,Metrobank,['Login/Authentication']
33a75367-d231-4a44-957c-1d02676e3923,0,Metrobank,['Uncategorized']
33a897be-3789-4275-87e1-3cc711cae586,0,Metrobank,"['App Stability']"
33c2a451-4b85-4268-b821-5903661b7be7,0,Metrobank,"['Transaction Failures']"
33c6ee26-2860-4e28-a196-944e870b0600,0,Metrobank,['Uncategorized']
340ad25a-620a-4c73-a02f-22651f7f02c7,0,Metrobank,"['App Stability', 'Performance']"
342e5241-c314-4125-bd6b-1552389e49b4,0,Metrobank,['Performance']
34346f2f-034b-4e8e-8a03-871d112d95f9,0,Metrobank,['Uncategorized']
343864c3-d493-4905-b2fa-b84a18df74e8,0,Metrobank,"['Login/Authentication', 'App Stability']"
343a6a6a-9c8b-4c37-b456-92f80719210f,0,Metrobank,['Uncategorized']
34615a4b-c03a-43fc-badf-cf621e19449f,0,Metrobank,['Uncategorized']
3487be79-0c50-40c9-9799-78e62287debd,0,Metrobank,"['Login/Authentication', 'Performance']"
34910930-9446-43e8-92da-0be7a9c9069c,0,Metrobank,['Uncategorized']
3491b4b8-e1fa-4202-ae1e-1c0aaceca3d1,0,Metrobank,['Login/Authentication']
34b2dd2a-1f26-45f5-8aef-323bee0ce292,0,Metrobank,['Uncategorized']
34e9ecf0-b29e-431a-9250-d87dc5ef88fd,0,Metrobank,['Login/Authentication']
34edcd27-8c54-4356-a6de-45efed451d6c,0,Metrobank,"['App Stability']"
34f04aa1-4bea-44bb-b204-f6914da7b0be,0,Metrobank,['Performance']
350e109e-b31c-4952-89a5-f28685bd9b67,0,Metrobank,"['Login/Authentication', 'Performance']"
352582c5-3e57-4ee4-8756-96bbb2e9ce0f,0,Metrobank,['Uncategorized']
353d7c2a-c199-40f0-b37b-6610e400a110,0,Metrobank,['Login/Authentication']
353ed7b0-b3e7-45f2-9528-0260fc136eff,0,Metrobank,['Performance']
3540b606-67af-4d1c-ab28-64b65494372f,0,Metrobank,"['App Stability']"
3571dd98-69b6-4e96-b96e-e2e246fb5d69,0,Metrobank,['Performance']
3582f1d1-26d7-4bf6-9773-dead914e0d38,0,Metrobank,['Performance']
35a87bf6-43e3-4bc1-b1ad-1bcdb8e4fd11,0,Metrobank,['Uncategorized']
3602af0f-5e06-4d58-8c7c-0bc99de934d1,0,Metrobank,['Performance']
36295f06-1627-48f4-8784-f5f0a17e1ce6,0,Metrobank,['Performance']
364677a7-3108-4a25-b12d-6b20212b54fc,0,Metrobank,['Uncategorized']
3679a251-d0a7-4d69-acd8-cb7bec9337c0,0,Metrobank,['Uncategorized']
3679ff0e-0b3c-4cbd-b2e3-aa800c5177bb,0,Metrobank,['Performance']
367d38b6-d310-4053-af35-40dfca08e8ec,0,Metrobank,['Uncategorized']
36c6907c-7fab-4511-a285-7b41d7a5215d,0,Metrobank,['Login/Authentication']
36ca8b50-5abc-4692-b718-811543e7bae6,0,Metrobank,['Login/Authentication']
370a4357-b3f5-4654-97d0-8d40ad60673e,0,Metrobank,"['App Stability']"
37525d64-7a78-47fc-aed9-51e25d24d136,0,Metrobank,['Uncategorized']
376220fe-8157-40cd-a02a-18e7ff48f30e,0,Metrobank,['Uncategorized']
37674db1-6df7-4591-947d-c4a2b55348a7,0,Metrobank,"['App Stability']"
3778dec3-e37a-4074-a85d-53b6db9fd05b,0,Metrobank,"['Transaction Failures']"
379da99b-80fe-4a24-b4d5-a9a9a0d98d73,0,Metrobank,['Performance']
37a04d16-a74e-4711-8f87-ccefdf4e3f0d,0,Metrobank,"['App Stability']"
38119b5d-b9a7-4271-9697-1db50d2c9c71,0,Metrobank,"['App Stability', 'Performance']"
38121f29-e32f-4d12-890c-05f6ef02544c,0,Metrobank,['Uncategorized']
3822fbc9-61e2-40f5-96a8-4544fa4a9c5b,0,Metrobank,"['App Stability']"
383935e6-77fc-40c9-b123-19a4ded465e5,0,Metrobank,['Performance']
3872a0ed-f076-46f2-93df-5785a9c0df54,0,Metrobank,['Uncategorized']
387b589d-c026-4199-bac2-4c14c5f5b7a0,0,Metrobank,"['App Stability', 'Performance']"
387f9ba6-f3f5-4759-8afb-9e8f961a68a0,0,Metrobank,"['Transaction Failures']"
388670c6-19e8-48d8-8ed4-b09bf000a431,0,Metrobank,['Login/Authentication']
38b3f273-543b-42fa-bcb0-0e50a42615df,0,Metrobank,['Uncategorized']
38d2cd07-80fc-48e6-8278-3521aefa3c99,0,Metrobank,"['Transaction Failures']"
38fe6c62-84ea-47ee-8f16-31aaa77f53a7,0,Metrobank,['Performance']
394487b9-3497-4e12-a66f-bb2139f7bf66,0,Metrobank,"['App Stability']"
3959c9d3-89fd-4aa5-bd27-52ffdb33e652,0,Metrobank,['Uncategorized']
396237a8-fae4-41e3-b8cd-ffb77b155c93,0,Metrobank,['Uncategorized']
39763bd9-5dbf-47be-9f76-2ae1b88d47e4,0,Metrobank,"['App Stability']"
39ad83f4-b049-4789-9669-3eba8a852ca3,0,Metrobank,['Performance']
39c2169a-d069-43f4-abf9-7a5b0ac365a1,0,Metrobank,['Performance']
39d0e524-6759-4a06-b857-50b28605d3b5,0,Metrobank,['Uncategorized']
39d71ff4-9c2a-4d5d-a904-1566a11a8366,0,Metrobank,['Performance']
39dfd23c-561b-45d9-8f15-7c1d7409afd7,0,Metrobank,['Performance']
39e28e87-f6ee-4690-8a7c-c393e1206e40,0,Metrobank,['Uncategorized']
3a06a8c7-3dbb-4062-ad77-6348a2e65989,0,Metrobank,"['App Stability']"
3a2d8adb-cbc6-41ac-8191-2f5b6abfc745,0,Metrobank,"['Transaction Failures']"
3a3e4f38-f3e0-49f5-9968-70d82c8365a3,0,Metrobank,['Uncategorized']
3a60a448-ccec-43f8-b240-c77bccf58257,0,Metrobank,"['Login/Authentication', 'App Stability']"
3abadd5d-d039-4af4-8e60-aeb670f6225f,0,Metrobank,"['App Stability']"
3accf92e-c87a-41df-be94-0dacb3ea0ac6,0,Metrobank,"['App Stability']"
3af09629-67ab-4618-8a7b-db0af32a8bc7,0,Metrobank,['Login/Authentication']
3afe76d1-e15f-4da2-a49b-7cf34588b5ac,0,Metrobank,['Uncategorized']
3affe08a-2834-4d6c-a341-600f6cd85aa3,0,Metrobank,"['App Stability']"
3b330a82-3eab-44a6-84da-58ba766f5776,0,Metrobank,['Performance']
3b68d4fc-64c3-4c6a-8d01-2eb5eef322ab,0,Metrobank,['Uncategorized']
3b6cf469-c60d-42e3-9148-22d4810e9d44,0,Metrobank,"['App Stability']"
3b878be7-17c9-4d55-b907-92a4dab63934,0,Metrobank,['Uncategorized']
3bc19fb8-2e44-4852-ac7e-de7df6a251de,0,Metrobank,['Performance']
3bca79da-ca2c-4f2c-b8ca-4e790f68903d,0,Metrobank,['Uncategorized']
3be3b25b-3499-42f2-b356-33793f2aceba,0,Metrobank,['Uncategorized']
3be49629-7334-4038-ac66-06a1301db776,0,Metrobank,['Uncategorized']
3be94f2d-647b-48d7-b004-57b8aab4e8e4,0,Metrobank,"['Customer Service']"
3c4d88fc-97f4-4808-a21c-afc5f3a50c3c,0,Metrobank,"['App Stability']"
3c557c12-a180-4535-8ef4-442726fa2a00,0,Metrobank,['Uncategorized']
3c74423a-ba65-4ad5-bfa6-491fe08b4a31,0,Metrobank,['Uncategorized']
3cc7d033-68b7-4458-ac46-27dc68ec37ce,0,Metrobank,['Performance']
3cccb326-67ac-4abd-b9f1-c35c07c5655c,0,Metrobank,"['App Stability']"
3cdf228f-9449-4362-afd8-583b0abe98c5,0,Metrobank,['Uncategorized']
3cf5106d-3630-41ee-8895-3a07b980d7e8,0,Metrobank,['Performance']
3d2b4468-2d4e-45ac-9d02-c929aab15447,0,Metrobank,"['App Stability']"
3d382a9b-f434-4199-b96f-e81683ab710f,0,Metrobank,['Uncategorized']
3d72ef08-e70e-4d13-bb10-47e9e6579538,0,Metrobank,['Uncategorized']
3da6fc31-80c7-4a04-a9bf-632f05e9ba43,0,Metrobank,"['App Stability', 'Performance']"
3dbe0f57-ec19-4ecd-b2d0-28702920dee1,0,Metrobank,"['App Stability']"
3de72ac5-652d-4d71-ba39-df1774dc5872,0,Metrobank,"['Transaction Failures']"
3ded4379-3947-445e-b215-fa1080f697a1,0,Metrobank,['Uncategorized']
3def40c2-e1d4-402b-b822-d06a02906467,0,Metrobank,['Uncategorized']
3e1fae45-8f2d-4d55-af85-eb3ae3abfccb,0,Metrobank,"['App Stability']"
3e24c51d-aa88-463b-bda0-cc8515905c77,0,Metrobank,"['App Stability', 'Customer Service']"
3e9548cd-c461-4009-b2bc-c459d384d864,0,Metrobank,"['Transaction Failures']"
3e98b3b7-a14b-402b-b742-9cdeb99babfa,0,Metrobank,"['App Stability']"
3ea471c9-9767-437f-b809-35cb7362d3e4,0,Metrobank,['Uncategorized']
3eb1d11e-cde9-492b-a6b1-dce19f5db614,0,Metrobank,"['Transaction Failures']"
3ebb7073-d62b-47c4-89fb-f65a8139ed73,0,Metrobank,['Uncategorized']
